timestamp,zone,confidence,distance_estimate,left_ratio,middle_ratio,right_ratio,left_rssi,middle_rssi,right_rssi
2026-05-16T21:10:59.329,NO_MOTION,0.75,unknown,0.62,0.0,0.4,-48,0,-51
2026-05-16T21:10:59.831,NO_MOTION,0.84,unknown,0.3,0.0,0.41,-48,0,-51
2026-05-16T21:11:00.333,NO_MOTION,0.81,unknown,0.3,0.0,0.47,-48,0,-51
2026-05-16T21:11:00.834,NO_MOTION,0.88,unknown,0.3,0.0,0.28,-48,0,-51
2026-05-16T21:11:01.335,NO_MOTION,0.76,unknown,0.3,0.0,0.6,-48,0,-51
2026-05-16T21:11:01.837,NO_MOTION,0.75,unknown,0.28,0.0,0.63,-48,0,-51
2026-05-16T21:11:02.338,NO_MOTION,0.77,unknown,0.46,0.0,0.57,-48,0,-51
2026-05-16T21:11:02.839,NO_MOTION,0.8,unknown,0.3,0.0,0.49,-48,0,-51
2026-05-16T21:11:03.340,NO_MOTION,0.8,unknown,0.31,0.0,0.49,-48,0,-51
2026-05-16T21:11:03.842,NO_MOTION,0.81,unknown,0.32,0.0,0.48,-48,0,-51
2026-05-16T21:11:04.343,NO_MOTION,0.85,unknown,0.02,0.0,0.38,-48,0,-52
2026-05-16T21:11:04.844,NO_MOTION,0.82,unknown,0.32,0.0,0.46,-48,0,-51
2026-05-16T21:11:05.346,NO_MOTION,0.82,unknown,0.33,0.0,0.44,-48,0,-52
2026-05-16T21:11:05.847,NO_MOTION,0.84,unknown,0.32,0.0,0.41,-48,0,-51
2026-05-16T21:11:06.349,NO_MOTION,0.8,unknown,0.03,0.0,0.5,-48,0,-51
2026-05-16T21:11:06.850,NO_MOTION,0.8,unknown,0.02,0.0,0.49,-48,0,-51
2026-05-16T21:11:07.351,NO_MOTION,0.78,unknown,0.03,0.0,0.54,-48,0,-51
2026-05-16T21:11:07.853,NO_MOTION,0.8,unknown,0.02,0.0,0.5,-48,0,-51
2026-05-16T21:11:08.354,NO_MOTION,0.82,unknown,0.02,0.0,0.46,-48,0,-51
2026-05-16T21:11:08.855,NO_MOTION,0.92,unknown,0.02,0.0,0.2,-48,0,-51
2026-05-16T21:11:09.357,NO_MOTION,0.83,unknown,0.02,0.0,0.42,-48,0,-51
2026-05-16T21:11:09.858,NO_MOTION,0.84,unknown,0.01,0.0,0.39,-48,0,-51
2026-05-16T21:11:10.359,NO_MOTION,0.86,unknown,0.31,0.0,0.34,-48,0,-51
2026-05-16T21:11:10.860,NO_MOTION,0.88,unknown,0.3,0.0,0.21,-48,0,-51
2026-05-16T21:11:11.361,NO_MOTION,0.82,unknown,0.3,0.0,0.44,-48,0,-51
2026-05-16T21:11:11.862,NO_MOTION,0.84,unknown,0.01,0.0,0.4,-48,0,-51
2026-05-16T21:11:12.363,NO_MOTION,0.93,unknown,0.01,0.0,0.17,-48,0,-51
2026-05-16T21:11:12.864,NO_MOTION,0.92,unknown,0.01,0.0,0.19,-48,0,-51
2026-05-16T21:11:13.365,NO_MOTION,0.84,unknown,0.31,0.0,0.4,-48,0,-51
2026-05-16T21:11:13.866,NO_MOTION,0.82,unknown,0.31,0.0,0.45,-48,0,-51
2026-05-16T21:11:14.368,NO_MOTION,0.82,unknown,0.31,0.0,0.45,-48,0,-51
2026-05-16T21:11:14.869,NO_MOTION,0.85,unknown,0.02,0.0,0.38,-48,0,-52
2026-05-16T21:11:15.371,NO_MOTION,0.86,unknown,0.03,0.0,0.35,-48,0,-52
2026-05-16T21:11:15.872,NO_MOTION,0.8,unknown,0.03,0.0,0.49,-48,0,-51
2026-05-16T21:11:16.373,NO_MOTION,0.88,unknown,0.03,0.0,0.31,-47,0,-51
2026-05-16T21:11:16.875,NO_MOTION,0.79,unknown,0.36,0.0,0.53,-48,0,-49
2026-05-16T21:11:17.376,NO_MOTION,0.71,unknown,0.73,0.0,0.41,-46,0,-50
2026-05-16T21:11:17.877,NO_MOTION,0.66,unknown,0.85,0.0,0.54,-49,0,-50
2026-05-16T21:11:18.378,NO_MOTION,0.53,unknown,1.18,0.0,0.55,-50,0,-49
2026-05-16T21:11:18.880,NO_MOTION,0.33,unknown,1.67,0.0,0.53,-49,0,-50
2026-05-16T21:11:19.381,NO_MOTION,0.45,unknown,1.37,0.0,0.44,-48,0,-50
2026-05-16T21:11:19.882,NO_MOTION,0.35,unknown,1.62,0.0,0.5,-49,0,-50
2026-05-16T21:11:20.384,NO_MOTION,0.46,unknown,1.35,0.0,0.64,-49,0,-49
2026-05-16T21:11:20.885,NO_MOTION,0.63,unknown,0.92,0.0,0.55,-50,0,-49
2026-05-16T21:11:21.387,NO_MOTION,0.73,unknown,0.67,0.0,0.38,-48,0,-48
2026-05-16T21:11:21.888,NO_MOTION,0.74,unknown,0.66,0.0,0.32,-48,0,-50
2026-05-16T21:11:22.389,NO_MOTION,0.7,unknown,0.66,0.0,0.75,-48,0,-51
2026-05-16T21:11:22.890,NO_MOTION,0.77,unknown,0.55,0.0,0.57,-49,0,-50
2026-05-16T21:11:23.392,NO_MOTION,0.76,unknown,0.36,0.0,0.59,-48,0,-51
2026-05-16T21:11:23.893,NO_MOTION,0.7,unknown,0.76,0.0,0.11,-49,0,-51
2026-05-16T21:11:24.394,NO_MOTION,0.72,unknown,0.7,0.0,0.31,-49,0,-51
2026-05-16T21:11:24.895,NO_MOTION,0.71,unknown,0.73,0.0,0.42,-49,0,-51
2026-05-16T21:11:25.397,NO_MOTION,0.72,unknown,0.71,0.0,0.43,-48,0,-51
2026-05-16T21:11:25.898,NO_MOTION,0.72,unknown,0.69,0.0,0.46,-48,0,-51
2026-05-16T21:11:26.399,NO_MOTION,0.72,unknown,0.71,0.0,0.59,-48,0,-51
2026-05-16T21:11:26.900,NO_MOTION,0.75,unknown,0.59,0.0,0.62,-48,0,-51
2026-05-16T21:11:27.401,NO_MOTION,0.76,unknown,0.6,0.0,0.61,-48,0,-51
2026-05-16T21:11:27.903,NO_MOTION,0.77,unknown,0.35,0.0,0.58,-49,0,-51
2026-05-16T21:11:28.404,NO_MOTION,0.71,unknown,0.49,0.0,0.72,-47,0,-51
2026-05-16T21:11:28.906,NO_MOTION,0.6,unknown,0.65,0.0,1.01,-49,0,-51
2026-05-16T21:11:29.407,NO_MOTION,0.46,unknown,1.36,0.0,1.07,-49,0,-49
2026-05-16T21:11:29.908,NO_MOTION,0.44,unknown,1.4,0.0,0.92,-47,0,-50
2026-05-16T21:11:30.409,NO_MOTION,0.5,unknown,1.26,0.0,0.8,-47,0,-52
2026-05-16T21:11:30.910,NO_MOTION,0.67,unknown,0.82,0.0,0.74,-47,0,-52
2026-05-16T21:11:31.412,NO_MOTION,0.74,unknown,0.66,0.0,0.56,-47,0,-51
2026-05-16T21:11:31.913,NO_MOTION,0.7,unknown,0.75,0.0,0.75,-47,0,-50
2026-05-16T21:11:32.415,NO_MOTION,0.69,unknown,0.78,0.0,0.62,-49,0,-51
2026-05-16T21:11:32.916,NO_MOTION,0.66,unknown,0.86,0.0,0.67,-49,0,-52
2026-05-16T21:11:33.418,NO_MOTION,0.74,unknown,0.65,0.0,0.64,-48,0,-53
2026-05-16T21:11:33.919,NO_MOTION,0.72,unknown,0.7,0.0,0.14,-49,0,-51
2026-05-16T21:11:34.420,NO_MOTION,0.74,unknown,0.64,0.0,0.35,-49,0,-51
2026-05-16T21:11:34.921,NO_MOTION,0.71,unknown,0.73,0.0,0.47,-49,0,-50
2026-05-16T21:11:35.422,NO_MOTION,0.72,unknown,0.71,0.0,0.4,-49,0,-51
2026-05-16T21:11:35.924,NO_MOTION,0.72,unknown,0.69,0.0,0.26,-49,0,-50
2026-05-16T21:11:36.425,NO_MOTION,0.68,unknown,0.79,0.0,0.5,-48,0,-50
2026-05-16T21:11:36.927,NO_MOTION,0.67,unknown,0.75,0.0,0.82,-48,0,-51
2026-05-16T21:11:37.427,NO_MOTION,0.67,unknown,0.82,0.0,0.71,-50,0,-49
2026-05-16T21:11:37.929,NO_MOTION,0.64,unknown,0.89,0.0,0.34,-47,0,-49
2026-05-16T21:11:38.430,NO_MOTION,0.66,unknown,0.86,0.0,0.2,-48,0,-48
2026-05-16T21:11:38.931,NO_MOTION,0.7,unknown,0.76,0.0,0.2,-51,0,-46
2026-05-16T21:11:39.433,NO_MOTION,0.56,unknown,1.09,0.0,0.18,-49,0,-47
2026-05-16T21:11:39.935,NO_MOTION,0.62,unknown,0.95,0.0,0.1,-49,0,-48
2026-05-16T21:11:40.436,NO_MOTION,0.63,unknown,0.92,0.0,0.09,-50,0,-48
2026-05-16T21:11:40.937,NO_MOTION,0.69,unknown,0.78,0.0,0.08,-50,0,-48
2026-05-16T21:11:41.439,NO_MOTION,0.68,unknown,0.79,0.0,0.08,-50,0,-48
2026-05-16T21:11:41.940,NO_MOTION,0.71,unknown,0.73,0.0,0.1,-50,0,-48
2026-05-16T21:11:42.441,NO_MOTION,0.68,unknown,0.79,0.0,0.11,-51,0,-49
2026-05-16T21:11:42.943,NO_MOTION,0.78,unknown,0.54,0.0,0.11,-51,0,-47
2026-05-16T21:11:43.444,NO_MOTION,0.79,unknown,0.52,0.0,0.09,-50,0,-47
2026-05-16T21:11:43.946,NO_MOTION,0.63,unknown,0.93,0.0,0.4,-47,0,-49
2026-05-16T21:11:44.447,NO_MOTION,0.61,unknown,0.98,0.0,0.78,-47,0,-48
2026-05-16T21:11:44.949,NO_MOTION,0.45,unknown,0.89,0.0,1.38,-50,0,-53
2026-05-16T21:11:45.450,NO_MOTION,0.49,unknown,1.27,0.0,1.23,-51,0,-50
2026-05-16T21:11:45.951,NO_MOTION,0.51,unknown,1.22,0.0,1.02,-49,0,-50
2026-05-16T21:11:46.452,NO_MOTION,0.46,unknown,1.35,0.0,0.76,-46,0,-51
2026-05-16T21:11:46.953,NO_MOTION,0.51,unknown,1.23,0.0,0.75,-47,0,-50
2026-05-16T21:11:47.455,NO_MOTION,0.62,unknown,0.95,0.0,0.77,-45,0,-51
2026-05-16T21:11:47.956,NO_MOTION,0.65,unknown,0.87,0.0,0.82,-46,0,-48
2026-05-16T21:11:48.458,NO_MOTION,0.54,unknown,1.15,0.0,0.77,-49,0,-50
2026-05-16T21:11:48.959,NO_MOTION,0.64,unknown,0.91,0.0,0.91,-46,0,-51
2026-05-16T21:11:49.460,NO_MOTION,0.46,unknown,1.04,0.0,1.36,-48,0,-52
2026-05-16T21:11:49.961,NO_MOTION,0.51,unknown,0.96,0.0,1.22,-47,0,-49
2026-05-16T21:11:50.463,NO_MOTION,0.4,unknown,1.51,0.0,1.12,-48,0,-48
2026-05-16T21:11:50.964,NO_MOTION,0.45,unknown,1.37,0.0,0.89,-46,0,-50
2026-05-16T21:11:51.466,NO_MOTION,0.42,unknown,1.44,0.0,0.64,-51,0,-51
2026-05-16T21:11:51.967,NO_MOTION,0.38,unknown,1.54,0.0,0.67,-52,0,-55
2026-05-16T21:11:52.469,NO_MOTION,0.28,unknown,1.8,0.0,0.99,-53,0,-58
2026-05-16T21:11:52.970,NO_MOTION,0.52,unknown,1.2,0.0,1.05,-46,0,-55
2026-05-16T21:11:53.471,NO_MOTION,0.24,unknown,1.89,0.0,0.98,-46,0,-52
2026-05-16T21:11:53.973,NO_MOTION,0.24,unknown,1.91,0.0,0.85,-45,0,-49
2026-05-16T21:11:54.474,NO_MOTION,0.72,unknown,0.57,0.0,0.7,-45,0,-49
2026-05-16T21:11:54.975,NO_MOTION,0.79,unknown,0.52,0.0,0.51,-46,0,-49
2026-05-16T21:11:55.476,NO_MOTION,0.78,unknown,0.56,0.0,0.33,-46,0,-49
2026-05-16T21:11:55.977,NO_MOTION,0.66,unknown,0.85,0.0,0.28,-46,0,-52
2026-05-16T21:11:56.478,NO_MOTION,0.6,unknown,0.99,0.0,0.44,-47,0,-52
2026-05-16T21:11:56.979,NO_MOTION,0.61,unknown,0.98,0.0,0.44,-46,0,-51
2026-05-16T21:11:57.480,NO_MOTION,0.66,unknown,0.84,0.0,0.6,-47,0,-47
2026-05-16T21:11:57.982,NO_MOTION,0.7,unknown,0.74,0.0,0.57,-48,0,-51
2026-05-16T21:11:58.483,NO_MOTION,0.76,unknown,0.6,0.0,0.6,-48,0,-49
2026-05-16T21:11:58.984,NO_MOTION,0.76,unknown,0.58,0.0,0.6,-46,0,-49
2026-05-16T21:11:59.485,NO_MOTION,0.74,unknown,0.37,0.0,0.64,-48,0,-49
2026-05-16T21:11:59.987,NO_MOTION,0.7,unknown,0.41,0.0,0.75,-45,0,-48
2026-05-16T21:12:00.489,NO_MOTION,0.75,unknown,0.1,0.0,0.62,-47,0,-48
2026-05-16T21:12:00.990,NO_MOTION,0.76,unknown,0.08,0.0,0.59,-47,0,-48
2026-05-16T21:12:01.491,NO_MOTION,0.76,unknown,0.09,0.0,0.61,-47,0,-48
2026-05-16T21:12:01.993,NO_MOTION,0.74,unknown,0.11,0.0,0.65,-45,0,-48
2026-05-16T21:12:02.494,NO_MOTION,0.73,unknown,0.08,0.0,0.67,-45,0,-47
2026-05-16T21:12:02.998,NO_MOTION,0.72,unknown,0.08,0.0,0.69,-47,0,-47
2026-05-16T21:12:03.500,NO_MOTION,0.77,unknown,0.05,0.0,0.57,-47,0,-47
2026-05-16T21:12:04.002,NO_MOTION,0.78,unknown,0.06,0.0,0.55,-46,0,-47
2026-05-16T21:12:04.503,NO_MOTION,0.8,unknown,0.07,0.0,0.5,-47,0,-47
2026-05-16T21:12:05.004,NO_MOTION,0.75,unknown,0.04,0.0,0.63,-47,0,-47
2026-05-16T21:12:05.505,NO_MOTION,0.81,unknown,0.06,0.0,0.48,-47,0,-48
2026-05-16T21:12:06.007,NO_MOTION,0.7,unknown,0.07,0.0,0.74,-47,0,-50
2026-05-16T21:12:06.508,NO_MOTION,0.72,unknown,0.08,0.0,0.69,-46,0,-50
2026-05-16T21:12:07.009,NO_MOTION,0.73,unknown,0.06,0.0,0.67,-46,0,-49
2026-05-16T21:12:07.511,NO_MOTION,0.83,unknown,0.02,0.0,0.42,-46,0,-49
2026-05-16T21:12:08.012,NO_MOTION,0.76,unknown,0.02,0.0,0.59,-46,0,-49
2026-05-16T21:12:08.513,NO_MOTION,0.75,unknown,0.06,0.0,0.63,-46,0,-49
2026-05-16T21:12:09.015,NO_MOTION,0.72,unknown,0.08,0.0,0.7,-47,0,-47
2026-05-16T21:12:09.516,NO_MOTION,0.76,unknown,0.09,0.0,0.61,-47,0,-47
2026-05-16T21:12:10.017,NO_MOTION,0.84,unknown,0.1,0.0,0.41,-47,0,-48
2026-05-16T21:12:10.518,NO_MOTION,0.74,unknown,0.4,0.0,0.64,-48,0,-50
2026-05-16T21:12:11.019,NO_MOTION,0.75,unknown,0.36,0.0,0.63,-47,0,-48
2026-05-16T21:12:11.520,NO_MOTION,0.75,unknown,0.4,0.0,0.62,-46,0,-47
2026-05-16T21:12:12.023,NO_MOTION,0.74,unknown,0.06,0.0,0.66,-46,0,-47
2026-05-16T21:12:12.523,NO_MOTION,0.74,unknown,0.05,0.0,0.64,-47,0,-47
2026-05-16T21:12:13.025,NO_MOTION,0.82,unknown,0.04,0.0,0.45,-47,0,-48
2026-05-16T21:12:13.526,NO_MOTION,0.81,unknown,0.04,0.0,0.47,-48,0,-48
2026-05-16T21:12:14.028,NO_MOTION,0.76,unknown,0.61,0.0,0.32,-46,0,-48
2026-05-16T21:12:14.529,NO_MOTION,0.72,unknown,0.7,0.0,0.34,-47,0,-47
2026-05-16T21:12:15.030,NO_MOTION,0.68,unknown,0.8,0.0,0.52,-47,0,-48
2026-05-16T21:12:15.531,NO_MOTION,0.68,unknown,0.79,0.0,0.55,-45,0,-46
2026-05-16T21:12:16.032,NO_MOTION,0.68,unknown,0.8,0.0,0.54,-45,0,-47
2026-05-16T21:12:16.533,NO_MOTION,0.68,unknown,0.81,0.0,0.43,-45,0,-46
2026-05-16T21:12:17.034,NO_MOTION,0.71,unknown,0.73,0.0,0.4,-45,0,-45
2026-05-16T21:12:17.535,NO_MOTION,0.77,unknown,0.58,0.0,0.43,-46,0,-45
2026-05-16T21:12:18.037,NO_MOTION,0.86,unknown,0.35,0.0,0.27,-46,0,-46
2026-05-16T21:12:18.538,NO_MOTION,0.85,unknown,0.37,0.0,0.28,-46,0,-47
2026-05-16T21:12:19.039,NO_MOTION,0.87,unknown,0.08,0.0,0.33,-46,0,-47
2026-05-16T21:12:19.540,NO_MOTION,0.74,unknown,0.07,0.0,0.66,-45,0,-48
2026-05-16T21:12:20.041,NO_MOTION,0.71,unknown,0.08,0.0,0.72,-44,0,-48
2026-05-16T21:12:20.543,NO_MOTION,0.74,unknown,0.07,0.0,0.66,-46,0,-48
2026-05-16T21:12:21.044,NO_MOTION,0.77,unknown,0.06,0.0,0.57,-46,0,-47
2026-05-16T21:12:21.545,NO_MOTION,0.76,unknown,0.09,0.0,0.59,-46,0,-48
2026-05-16T21:12:22.047,NO_MOTION,0.78,unknown,0.2,0.0,0.56,-50,0,-48
2026-05-16T21:12:22.548,NO_MOTION,0.8,unknown,0.5,0.0,0.46,-44,0,-47
2026-05-16T21:12:23.049,NO_MOTION,0.79,unknown,0.47,0.0,0.52,-46,0,-44
2026-05-16T21:12:23.550,NO_MOTION,0.73,unknown,0.68,0.0,0.37,-45,0,-47
2026-05-16T21:12:24.052,NO_MOTION,0.76,unknown,0.37,0.0,0.6,-45,0,-47
2026-05-16T21:12:24.554,NO_MOTION,0.76,unknown,0.37,0.0,0.6,-46,0,-47
2026-05-16T21:12:25.055,NO_MOTION,0.78,unknown,0.06,0.0,0.55,-47,0,-48
2026-05-16T21:12:25.557,NO_MOTION,0.81,unknown,0.07,0.0,0.48,-46,0,-48
2026-05-16T21:12:26.058,NO_MOTION,0.77,unknown,0.06,0.0,0.57,-46,0,-47
2026-05-16T21:12:26.559,NO_MOTION,0.74,unknown,0.07,0.0,0.66,-51,0,-48
2026-05-16T21:12:27.060,NO_MOTION,0.78,unknown,0.26,0.0,0.55,-51,0,-48
2026-05-16T21:12:27.561,NO_MOTION,0.74,unknown,0.64,0.0,0.6,-47,0,-48
2026-05-16T21:12:28.062,NO_MOTION,0.75,unknown,0.59,0.0,0.63,-45,0,-47
2026-05-16T21:12:28.563,NO_MOTION,0.71,unknown,0.67,0.0,0.72,-44,0,-47
2026-05-16T21:12:29.065,NO_MOTION,0.81,unknown,0.07,0.0,0.48,-44,0,-48
2026-05-16T21:12:29.566,NO_MOTION,0.86,unknown,0.05,0.0,0.34,-44,0,-48
2026-05-16T21:12:30.067,NO_MOTION,0.87,unknown,0.04,0.0,0.33,-44,0,-48
2026-05-16T21:12:30.568,NO_MOTION,0.92,unknown,0.02,0.0,0.19,-44,0,-48
2026-05-16T21:12:31.070,NO_MOTION,0.79,unknown,0.02,0.0,0.53,-44,0,-48
2026-05-16T21:12:31.571,NO_MOTION,0.74,unknown,0.32,0.0,0.65,-44,0,-48
2026-05-16T21:12:32.073,NO_MOTION,0.77,unknown,0.32,0.0,0.58,-44,0,-48
2026-05-16T21:12:32.574,NO_MOTION,0.78,unknown,0.31,0.0,0.56,-46,0,-48
2026-05-16T21:12:33.076,NO_MOTION,0.77,unknown,0.3,0.0,0.58,-46,0,-47
2026-05-16T21:12:33.577,NO_MOTION,0.76,unknown,0.03,0.0,0.61,-45,0,-47
2026-05-16T21:12:34.078,NO_MOTION,0.76,unknown,0.03,0.0,0.6,-45,0,-48
2026-05-16T21:12:34.579,NO_MOTION,0.68,unknown,0.03,0.0,0.81,-45,0,-46
2026-05-16T21:12:35.081,NO_MOTION,0.66,unknown,0.33,0.0,0.84,-45,0,-48
2026-05-16T21:12:35.582,NO_MOTION,0.62,unknown,0.69,0.0,0.94,-45,0,-48
2026-05-16T21:12:36.083,NO_MOTION,0.64,unknown,0.66,0.0,0.89,-45,0,-47
2026-05-16T21:12:36.584,NO_MOTION,0.73,unknown,0.59,0.0,0.68,-44,0,-49
2026-05-16T21:12:37.085,NO_MOTION,0.72,unknown,0.1,0.0,0.71,-45,0,-47
2026-05-16T21:12:37.587,NO_MOTION,0.76,unknown,0.1,0.0,0.6,-45,0,-49
2026-05-16T21:12:38.088,NO_MOTION,0.72,unknown,0.07,0.0,0.7,-45,0,-49
2026-05-16T21:12:38.589,NO_MOTION,0.72,unknown,0.36,0.0,0.7,-45,0,-48
2026-05-16T21:12:39.090,NO_MOTION,0.75,unknown,0.53,0.0,0.63,-44,0,-49
2026-05-16T21:12:39.591,NO_MOTION,0.77,unknown,0.55,0.0,0.57,-44,0,-49
2026-05-16T21:12:40.092,NO_MOTION,0.91,unknown,0.22,0.0,0.23,-44,0,-49
2026-05-16T21:12:40.593,NO_MOTION,0.88,unknown,0.31,0.0,0.03,-45,0,-49
2026-05-16T21:12:41.094,NO_MOTION,0.86,unknown,0.35,0.0,0.07,-48,0,-49
2026-05-16T21:12:41.595,NO_MOTION,0.86,unknown,0.36,0.0,0.07,-47,0,-48
2026-05-16T21:12:42.097,NO_MOTION,0.76,unknown,0.59,0.0,0.32,-47,0,-47
2026-05-16T21:12:42.598,NO_MOTION,0.79,unknown,0.43,0.0,0.53,-47,0,-47
2026-05-16T21:12:43.099,NO_MOTION,0.76,unknown,0.34,0.0,0.6,-47,0,-48
2026-05-16T21:12:43.600,NO_MOTION,0.75,unknown,0.03,0.0,0.62,-48,0,-48
2026-05-16T21:12:44.102,NO_MOTION,0.75,unknown,0.03,0.0,0.62,-48,0,-48
2026-05-16T21:12:44.603,NO_MOTION,0.76,unknown,0.04,0.0,0.59,-48,0,-48
2026-05-16T21:12:45.104,NO_MOTION,0.78,unknown,0.05,0.0,0.55,-48,0,-48
2026-05-16T21:12:45.606,NO_MOTION,0.76,unknown,0.59,0.0,0.42,-48,0,-48
2026-05-16T21:12:46.107,NO_MOTION,0.76,unknown,0.61,0.0,0.49,-48,0,-48
2026-05-16T21:12:46.608,NO_MOTION,0.74,unknown,0.64,0.0,0.54,-48,0,-48
2026-05-16T21:12:47.109,NO_MOTION,0.83,unknown,0.4,0.0,0.42,-48,0,-48
2026-05-16T21:12:47.611,NO_MOTION,0.83,unknown,0.05,0.0,0.42,-48,0,-48
2026-05-16T21:12:48.112,NO_MOTION,0.84,unknown,0.06,0.0,0.39,-48,0,-48
2026-05-16T21:12:48.614,NO_MOTION,0.9,unknown,0.02,0.0,0.25,-47,0,-49
2026-05-16T21:12:49.115,NO_MOTION,0.9,unknown,0.02,0.0,0.24,-47,0,-48
2026-05-16T21:12:49.616,NO_MOTION,0.89,unknown,0.28,0.0,0.04,-47,0,-49
2026-05-16T21:12:50.117,NO_MOTION,0.89,unknown,0.28,0.0,0.04,-47,0,-49
2026-05-16T21:12:50.619,NO_MOTION,0.88,unknown,0.29,0.0,0.07,-47,0,-50
2026-05-16T21:12:51.120,NO_MOTION,0.86,unknown,0.34,0.0,0.12,-49,0,-48
2026-05-16T21:12:51.621,NO_MOTION,0.93,unknown,0.12,0.0,0.18,-48,0,-50
2026-05-16T21:12:52.123,NO_MOTION,0.94,unknown,0.14,0.0,0.13,-48,0,-49
2026-05-16T21:12:52.624,NO_MOTION,0.95,unknown,0.1,0.0,0.12,-48,0,-49
2026-05-16T21:12:53.125,NO_MOTION,0.96,unknown,0.08,0.0,0.11,-49,0,-48
2026-05-16T21:12:53.627,NO_MOTION,0.86,unknown,0.07,0.0,0.34,-48,0,-47
2026-05-16T21:12:54.128,NO_MOTION,0.86,unknown,0.13,0.0,0.35,-48,0,-48
2026-05-16T21:12:54.629,NO_MOTION,0.77,unknown,0.12,0.0,0.58,-48,0,-47
2026-05-16T21:12:55.130,NO_MOTION,0.79,unknown,0.08,0.0,0.53,-48,0,-47
2026-05-16T21:12:55.631,NO_MOTION,0.78,unknown,0.06,0.0,0.56,-48,0,-47
2026-05-16T21:12:56.132,NO_MOTION,0.74,unknown,0.08,0.0,0.65,-47,0,-48
2026-05-16T21:12:56.634,NO_MOTION,0.71,unknown,0.07,0.0,0.73,-46,0,-48
2026-05-16T21:12:57.135,NO_MOTION,0.71,unknown,0.06,0.0,0.72,-47,0,-47
2026-05-16T21:12:57.636,NO_MOTION,0.84,unknown,0.06,0.0,0.39,-47,0,-49
2026-05-16T21:12:58.138,NO_MOTION,0.85,unknown,0.09,0.0,0.38,-48,0,-49
2026-05-16T21:12:58.639,NO_MOTION,0.96,unknown,0.09,0.0,0.07,-49,0,-48
2026-05-16T21:12:59.140,NO_MOTION,0.83,unknown,0.42,0.0,0.07,-49,0,-48
2026-05-16T21:12:59.642,NO_MOTION,0.83,unknown,0.42,0.0,0.08,-49,0,-48
2026-05-16T21:13:00.144,NO_MOTION,0.85,unknown,0.38,0.0,0.3,-46,0,-49
2026-05-16T21:13:00.645,NO_MOTION,0.88,unknown,0.1,0.0,0.31,-47,0,-49
2026-05-16T21:13:01.146,NO_MOTION,0.88,unknown,0.11,0.0,0.31,-48,0,-50
2026-05-16T21:13:01.647,NO_MOTION,0.82,unknown,0.44,0.0,0.08,-48,0,-49
2026-05-16T21:13:02.148,NO_MOTION,0.83,unknown,0.42,0.0,0.34,-47,0,-48
2026-05-16T21:13:02.650,NO_MOTION,0.7,unknown,0.76,0.0,0.52,-47,0,-47
2026-05-16T21:13:03.151,NO_MOTION,0.7,unknown,0.74,0.0,0.52,-47,0,-48
2026-05-16T21:13:03.652,NO_MOTION,0.8,unknown,0.5,0.0,0.51,-47,0,-47
2026-05-16T21:13:04.154,NO_MOTION,0.77,unknown,0.43,0.0,0.57,-47,0,-48
2026-05-16T21:13:04.655,NO_MOTION,0.79,unknown,0.13,0.0,0.52,-47,0,-47
2026-05-16T21:13:05.156,NO_MOTION,0.89,unknown,0.08,0.0,0.28,-48,0,-47
2026-05-16T21:13:05.658,NO_MOTION,0.88,unknown,0.06,0.0,0.31,-48,0,-47
2026-05-16T21:13:06.159,NO_MOTION,0.88,unknown,0.06,0.0,0.29,-48,0,-47
2026-05-16T21:13:06.660,NO_MOTION,0.88,unknown,0.08,0.0,0.31,-47,0,-47
