zone,node,ts_ms,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
LEFT,left,1778971557957,134.3577,5.0,12.8062,17.0294,21.2603,25.6125,27.4591,27.7849,27.7308,25.2982,22.1359,18.6815,15.8114,12.083,10.8167,8.4853,8.9443,9.2195,11.0454,12.0416,14.0357,14.1421,14.3178,12.3693,11.4018,10.4403,8.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4165,16.1245,11.1803,9.2195,6.7082,8.0,10.7703,14.3178,17.4642,20.6155,23.7697,25.2982,26.2488,26.2488,27.2029,25.0,25.2982,24.1661,26.4008,25.4951,24.5967,24.1661,21.0238,17.4642,13.8924,9.2195
LEFT,right,1778971558120,134.3577,5.0,26.8328,23.3238,20.8087,17.8045,15.6525,14.1421,15.1327,16.1555,18.3576,19.4165,20.6155,20.6155,18.4391,16.4012,12.7279,8.9443,8.0623,10.4403,13.4164,15.6525,17.4642,18.0278,16.4924,15.1327,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6491,10.4403,12.2066,16.1245,21.2132,26.5707,30.4138,33.6006,35.3553,34.2053,30.5287,25.9422,18.7883,12.53,5.831,5.831,11.6619,17.4642,21.1896,24.3516,25.9615,26.4764,26.0768,27.074,27.4591,29.1204
LEFT,left,1778971558169,134.3577,5.0,17.6918,22.6274,26.9072,29.7321,31.241,31.4006,31.0644,27.7849,24.5967,20.1246,15.2643,10.6301,7.6158,8.0623,9.8489,13.6015,15.6205,17.8045,19.4165,20.2485,19.2354,18.7883,16.1555,14.8661,12.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.095,16.4012,12.7279,7.8102,3.6056,3.0,8.0623,13.0384,18.0278,22.0,25.0799,27.1662,29.4279,29.4279,28.6356,27.4591,26.3059,25.0799,24.0,23.0217,21.095,19.105,16.2788,11.7047,8.6023,7.2801
LEFT,right,1778971558347,134.3577,5.0,31.0483,29.4109,25.632,21.4709,19.2094,17.0294,15.2315,14.3178,15.0333,16.4924,18.0278,17.4642,19.2354,17.0,15.2643,12.8062,11.4018,11.7047,13.3417,14.1421,15.1327,14.3178,13.3417,11.1803,10.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8924,12.0416,13.4536,17.088,22.0227,27.4591,31.3847,34.6699,36.1248,35.3836,32.2025,26.9258,20.5913,13.0384,8.0623,7.2111,12.2066,18.3576,23.7065,25.4951,27.313,27.5136,27.8927,29.0689,30.0167,31.257
LEFT,left,1778971558373,134.3577,5.0,16.4012,19.2094,22.2036,24.6982,24.1868,24.5967,24.1661,21.5407,19.6977,17.8885,16.1245,15.6205,14.8661,15.6205,15.0,13.6015,15.2643,14.7648,15.6525,15.6525,16.1245,15.2643,14.4222,13.0384,12.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5913,15.8114,10.8167,7.2801,6.3246,9.2195,12.8062,17.0294,21.2603,23.3452,26.2488,27.8029,28.8444,28.6531,28.178,26.4008,25.4951,23.3238,22.4722,21.6333,20.8087,18.6011,17.2047,13.4536,9.2195,8.2462
LEFT,right,1778971558552,134.3577,5.0,29.0689,27.1662,23.5372,21.5407,18.868,18.3848,17.4929,17.72,20.2237,21.0238,23.0,23.0,22.0227,19.0263,16.0312,14.3178,11.6619,12.0416,13.8924,16.1245,17.0,17.2047,16.4012,14.8661,13.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53,10.4403,11.6619,16.0312,21.587,28.178,32.8024,36.0694,38.0132,37.1214,33.2415,28.1603,21.587,13.6015,7.0711,6.3246,12.0416,17.6918,22.6716,25.6125,27.2029,27.4591,26.8328,27.5136,28.6356,30.1496
LEFT,left,1778971558583,134.3577,5.0,14.1421,18.3848,22.6274,24.7588,26.2488,27.8029,27.4591,25.5539,23.3238,19.7231,17.2047,14.8661,13.0384,12.083,12.3693,13.0,14.0357,15.2971,16.2788,16.4924,17.2627,17.2627,16.1245,15.1327,14.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3961,15.8114,11.7047,7.2801,3.1623,5.0,9.2195,14.3178,18.4391,22.3607,25.1794,27.0185,29.0,29.0172,28.1603,26.0768,25.0799,23.0,22.0227,22.2036,21.2132,18.1108,16.1245,12.1655,7.6158,4.2426
LEFT,right,1778971558753,134.3577,5.0,29.0,27.6586,26.4008,24.6982,22.3607,21.1896,19.4165,18.0278,19.105,18.4391,18.9737,18.3848,17.4642,15.2315,13.8924,11.3137,11.6619,13.0,15.8114,17.72,18.3848,17.8885,16.6433,15.6205,13.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0416,8.4853,10.0499,14.4222,20.6155,25.4951,29.1204,32.249,33.0151,31.4006,26.9258,22.4722,15.8114,10.0499,7.0711,9.4868,15.0333,20.0,24.0,25.02,26.0,25.0799,23.3452,22.4722,24.6982,25.6125
LEFT,left,1778971558780,134.3577,5.0,13.4536,17.0294,20.6155,23.4307,24.8395,26.9072,26.8701,24.7588,22.6716,20.5183,17.0294,14.4222,13.0,12.3693,12.0416,14.1421,14.3178,14.5602,16.7631,17.72,17.4642,17.2627,15.0333,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9317,17.088,12.6491,7.6158,4.4721,7.2111,12.0416,17.6918,22.0227,27.2029,30.5287,34.4384,36.4005,35.7351,33.9559,31.7805,29.8329,25.9615,25.2982,23.2594,22.3607,20.2485,18.0278,15.6205,12.7279,9.8489
LEFT,right,1778971558955,134.3577,5.0,27.313,25.4951,23.3238,20.6155,19.105,16.6433,16.7631,16.1245,18.0278,19.2354,20.3961,19.4165,19.4165,17.4642,14.5602,12.083,10.6301,10.2956,12.6491,15.5242,17.088,18.7883,18.3576,17.8045,16.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6301,9.0,11.4018,16.5529,21.3776,27.0,31.4006,33.5261,34.4384,32.45,28.4253,23.3452,17.6918,11.6619,7.0711,9.8995,14.7648,19.3132,21.5407,24.3516,25.2982,24.5153,24.1868,24.0208,25.318,27.5136
LEFT,left,1778971558990,134.3577,5.0,14.3178,18.9737,21.1896,23.7697,24.6982,25.2982,24.0416,22.8035,19.6469,15.8114,12.53,9.8995,9.8489,10.4403,12.0416,14.0357,15.1327,16.2788,17.2627,17.1172,16.0312,15.0,12.0,10.0,8.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6155,16.6433,12.2066,7.8102,2.8284,2.2361,7.2801,13.3417,18.2483,23.0217,27.0185,30.2655,31.7805,32.28,31.0161,28.7924,27.5136,25.0,23.5372,21.2132,20.0998,18.0,16.0312,13.3417,11.1803,9.2195
LEFT,right,1778971559166,134.3577,5.0,28.7924,26.2488,23.7697,20.0998,18.0278,16.7631,17.0,17.0294,18.4391,19.4165,19.7231,19.7231,18.3576,17.0,14.8661,13.3417,14.0,15.2971,17.4642,18.4391,19.2354,18.0278,16.0,14.0357,12.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.434,7.2801,11.1803,15.0333,21.3776,26.4008,32.45,34.6554,36.2353,34.9857,30.8707,25.632,20.2485,13.4164,8.6023,9.0554,14.3178,18.3576,21.6333,24.4131,25.0,24.7588,25.4951,26.0768,28.178,30.0832
LEFT,left,1778971559198,134.3577,5.0,16.6433,21.095,24.1868,26.9258,27.2947,28.178,27.313,25.0799,23.4094,19.3132,14.3178,10.0,7.2111,7.0,7.6158,11.4018,13.4536,17.0294,17.8045,19.4165,18.868,17.8885,15.2315,13.9284,10.7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.868,15.6525,12.083,8.544,5.0,2.2361,5.3852,9.4868,14.8661,19.3132,21.9317,25.0599,27.2947,27.7849,26.9258,26.9258,26.4197,24.5967,24.1661,22.4722,21.1896,18.0278,14.5602,11.1803,6.0828,3.6056
LEFT,right,1778971559374,134.3577,5.0,27.0185,25.0799,21.2132,18.6815,16.1555,13.6015,12.8062,12.6491,14.1421,16.0312,17.1172,17.1172,17.1172,16.0312,14.0357,11.1803,8.544,8.4853,9.434,10.7703,12.083,12.53,13.0384,12.2066,10.6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4403,10.2956,13.4164,17.1172,22.3607,26.9258,30.8869,33.4215,33.2415,32.2025,28.3019,23.7065,17.4929,12.0416,8.2462,9.8489,14.2127,18.3848,22.6716,24.2074,24.4131,24.6982,24.1661,25.0,26.4764,27.074
LEFT,left,1778971559411,134.3577,5.0,15.0,19.0263,23.0217,27.0185,28.0179,29.0,28.0179,27.074,24.0832,20.025,16.0312,12.6491,11.4018,12.2066,13.9284,15.2971,18.2483,19.2354,21.2132,21.3776,20.6155,19.6469,17.088,14.8661,11.4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3776,17.0,13.1529,8.2462,3.6056,2.0,7.2801,11.1803,16.6433,20.6155,24.0416,26.2488,28.4253,28.6007,28.8444,26.6271,25.807,24.2074,23.3452,22.6716,20.6155,19.2094,16.4012,12.53,8.544,6.0828
LEFT,right,1778971559578,134.3577,5.0,23.2594,21.095,17.8045,15.6205,13.0,12.0416,11.4018,12.53,14.2127,14.8661,16.4012,15.8114,15.2643,13.0384,11.1803,8.0623,6.3246,7.0711,10.0,11.6619,13.6015,12.8062,12.8062,11.3137,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6015,12.6491,15.2971,19.7231,23.3452,28.6007,32.6497,34.176,34.9285,33.2415,29.0172,24.0,17.0,10.0499,4.4721,7.2111,12.7279,17.6918,22.0227,24.4131,24.6982,23.7065,23.4094,23.1948,23.0217,24.3311
LEFT,left,1778971559621,134.3577,5.0,15.2315,20.1246,22.3607,26.0,27.8568,28.4605,26.9258,25.4951,22.561,19.4165,17.72,16.5529,15.2643,15.6205,16.2788,15.6205,16.4012,16.6433,16.6433,16.6433,15.8114,15.8114,14.2127,13.6015,12.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3576,13.9284,8.544,5.0,4.0,8.0623,10.8167,15.2643,18.0278,20.5913,23.7065,26.0,27.8568,28.4605,28.1603,27.2029,27.2029,26.2488,26.5707,24.6982,24.6982,22.4722,20.2485,17.088,12.53,8.4853
LEFT,right,1778971559784,134.3577,5.0,30.4138,27.313,23.4094,20.6155,17.1172,15.2971,14.7648,16.2788,17.8045,20.2485,21.095,21.9545,20.2485,18.6011,15.2643,12.083,10.198,11.0454,12.3693,14.5602,15.5242,16.2788,15.0333,14.0,12.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.4018,13.6015,17.1172,21.9317,26.4008,31.1448,32.45,33.541,32.573,28.8617,24.3311,18.4391,12.083,10.0,10.0499,14.3178,18.0278,20.6155,22.3607,23.3238,23.4307,24.7588,27.2029,29.1548,31.305
LEFT,left,1778971559834,134.3577,5.0,15.0,20.0,24.0832,27.5862,29.0,29.8329,30.2324,27.7849,25.5539,21.9545,19.4165,17.0294,14.8661,12.2066,12.083,12.1655,12.0,13.1529,14.3178,16.2788,17.4642,17.2627,16.0312,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5242,10.4403,6.0828,5.0,6.3246,9.0,12.0,15.0333,18.1108,20.0998,23.0868,25.0799,27.074,28.0713,28.0713,27.074,27.1662,27.2947,27.2947,26.4764,25.318,23.0868,19.0263,15.0333,9.0,3.1623
LEFT,right,1778971559994,134.3577,5.0,23.3452,22.0227,18.1108,17.72,16.1245,14.1421,14.7648,14.3178,17.0294,18.1108,19.2354,19.4165,18.4391,16.2788,13.6015,10.2956,8.4853,9.4868,11.1803,14.0357,15.0333,16.0312,16.1245,15.2971,14.3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0384,13.0,16.1245,20.6155,25.9422,30.3645,33.2415,36.0139,34.3657,32.9848,29.4109,22.8473,16.1555,9.2195,5.0,9.0554,14.5602,19.3132,22.4722,25.0799,25.9422,25.5539,24.8395,24.8395,24.6982,25.0799
LEFT,left,1778971560040,134.3577,5.0,15.8114,21.1896,24.6982,28.2312,29.5296,30.0167,28.8444,27.2029,24.2074,20.6155,16.4012,13.0384,10.7703,9.0,8.544,8.6023,10.6301,12.2066,14.4222,15.8114,16.4012,16.2788,16.2788,14.2127,12.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0278,13.9284,7.6158,4.0,5.099,8.0623,11.4018,16.2788,20.2237,23.1948,25.318,27.4591,29.2746,29.4279,29.6142,28.6356,29.1204,27.2029,27.8568,26.0,25.0799,22.4722,19.3132,14.8661,8.9443,2.8284
LEFT,right,1778971560197,134.3577,5.0,27.0185,25.4558,23.4307,22.4722,21.0238,20.2485,19.4165,18.1108,18.0278,17.2627,16.4924,16.7631,15.2315,13.0384,12.0416,12.53,13.9284,16.7631,19.9249,20.6155,20.5913,19.4165,17.6918,14.8661,12.8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2462,9.8489,15.1327,20.1246,25.4951,29.2062,32.6497,33.8378,33.541,31.1448,26.0192,20.025,14.0357,11.6619,12.53,15.2971,21.095,24.0832,26.0768,28.0179,28.0,27.074,25.4951,25.2982,26.8328,27.7849
LEFT,left,1778971560231,134.3577,5.0,16.2788,20.5183,22.8035,25.6125,26.0768,26.4197,24.5967,22.4722,18.9737,14.8661,11.1803,9.2195,8.0623,8.2462,9.0,11.1803,12.3693,12.3693,13.3417,14.3178,13.1529,13.0384,11.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2237,14.3178,10.0499,7.2801,6.7082,10.0499,13.0384,17.1172,21.2132,24.1868,28.1603,30.0666,32.0156,33.0,32.0156,30.0,30.0,28.0179,28.0713,26.0768,23.0868,21.095,17.0294,12.0416,7.2801,3.6056
LEFT,right,1778971560401,134.3577,5.0,23.3238,22.2036,19.105,18.0278,17.4642,16.2788,16.0,15.2971,16.7631,17.4642,18.3576,17.4929,16.6433,15.0,12.0416,10.2956,11.4018,12.0,15.0333,16.0312,16.0,16.0312,15.1327,13.3417,11.4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083,12.3693,15.5563,20.1246,24.5153,28.0,30.4138,31.6228,31.305,29.6816,25.6125,20.6155,14.2127,8.544,6.7082,10.2956,15.8114,19.6469,23.7697,25.7099,26.4764,26.1725,26.0192,26.0768,25.4951,26.2488
LEFT,right,1778971560615,134.3577,5.0,24.7588,21.2603,18.868,15.8114,15.0333,14.3178,14.7648,16.4012,17.6918,18.6011,19.4165,19.4165,18.0278,15.2643,12.083,9.2195,8.2462,10.0,12.0416,14.1421,16.2788,15.6205,15.8114,13.8924,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4164,13.1529,15.6205,19.2354,23.7697,28.0,30.4138,33.5261,33.1059,31.3847,28.0179,22.8035,16.4012,10.2956,6.0828,8.544,13.1529,19.0263,22.0,24.0208,27.074,27.2947,27.8927,27.8568,28.178,28.3019
LEFT,left,1778971560648,134.3577,5.0,14.1421,19.105,22.0907,25.0,27.074,27.2947,25.7099,23.0868,20.6155,17.0,13.4164,8.9443,6.3246,5.099,4.2426,5.3852,8.0623,9.0554,11.1803,12.3693,11.7047,10.7703,9.434,8.6023,7.2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0294,12.7279,10.2956,10.198,10.198,13.0,14.4222,17.8045,19.8494,21.9317,24.7588,26.8701,29.0,30.4138,30.4138,30.4795,29.8329,29.2062,29.2062,28.0179,25.807,22.8035,19.8494,14.8661,9.2195,3.1623
LEFT,right,1778971560828,134.3577,5.0,28.4605,25.7099,22.2036,20.0,18.4391,17.4642,17.2047,17.6918,18.868,20.1246,21.0238,20.6155,19.6977,18.3848,14.8661,13.3417,11.0454,11.7047,13.4164,16.1245,16.1245,16.5529,16.1555,14.5602,13.3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1655,11.6619,14.3178,20.025,24.5153,29.5466,33.2866,35.3836,35.4683,34.1321,30.4138,25.0799,18.7883,12.8062,9.8489,11.4018,15.6525,20.8087,23.6008,27.0185,29.0689,28.2843,29.0689,29.4109,30.0167,29.9666
LEFT,left,1778971560865,134.3577,5.0,17.8885,22.3607,24.1868,27.7849,28.8444,28.6007,27.6586,24.7588,22.6274,18.3848,14.2127,10.2956,9.2195,8.0623,8.9443,10.8167,12.0416,13.4536,14.8661,15.5563,15.6205,15.0,14.4222,12.53,11.1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7631,12.083,7.6158,4.1231,2.2361,6.3246,9.4868,13.6015,16.7631,19.9249,21.8403,23.7697,25.7099,25.7099,25.7099,24.7386,25.0,24.3516,23.4094,22.8473,21.5407,19.3132,14.8661,10.2956,5.0,4.1231
LEFT,right,1778971561038,134.3577,5.0,29.0689,26.0192,24.0,20.2237,18.9737,17.0,17.0294,17.6918,18.0278,19.7231,20.1246,19.2354,17.8885,15.6525,13.0,11.1803,11.0454,12.6491,14.3178,16.1555,16.7631,17.2627,16.0312,15.0333,13.1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8102,9.4868,14.8661,20.5913,26.2488,30.1496,33.0606,34.9285,35.1141,33.541,29.1548,23.8537,18.3576,13.3417,12.3693,14.4222,18.3848,22.6716,25.0,25.807,26.6271,26.4197,27.313,27.2029,28.6356,30.2655
LEFT,left,1778971561085,134.3577,5.0,15.8114,20.6155,23.7065,26.4197,28.3019,28.6007,28.3196,26.1725,23.3452,19.8494,15.5563,10.6301,8.0623,6.0,5.831,8.6023,8.9443,12.083,14.3178,14.7648,16.1245,15.2643,13.6015,13.4536,11.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5529,12.6491,8.0623,5.0,4.0,5.6569,9.2195,11.6619,13.8924,16.5529,18.3848,20.2485,22.1359,23.7697,24.7386,24.3311,24.0832,25.02,24.0208,24.0,23.0,21.0,17.0294,12.0416,7.0711,2.2361
LEFT,right,1778971561251,134.3577,5.0,28.1603,25.0799,22.0227,19.2354,17.088,15.0,15.0,15.2315,17.2627,19.0263,20.0,20.0,20.025,18.1108,15.1327,14.5602,13.0384,13.4536,15.6205,16.4012,17.8045,17.6918,16.2788,14.8661,13.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.8062,14.8661,19.0263,25.0,29.5296,33.4215,36.7967,36.6197,36.2353,31.3847,27.2029,20.8806,14.3178,9.2195,9.0,13.4164,17.2047,20.6155,23.3452,24.7588,25.6125,26.0768,27.7308,27.5136,28.8617
LEFT,left,1778971561300,134.3577,5.0,17.72,22.561,25.318,28.1603,29.0172,29.0,28.0713,24.1868,21.2132,17.0294,15.0333,11.4018,10.0,10.0,10.7703,12.3693,15.2971,16.1245,17.1172,18.1108,18.2483,17.4642,15.5242,13.6015,11.4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2971,10.198,5.3852,2.2361,4.4721,8.6023,12.0416,14.8661,17.6918,19.105,21.2132,23.3452,24.7588,24.7588,26.1725,26.2488,27.0185,26.4008,26.4008,25.0,23.4307,21.2603,17.0294,11.3137,5.6569,1.0
LEFT,right,1778971561456,134.3577,5.0,31.7805,29.8329,27.8927,23.4094,18.7883,15.0,12.2066,11.4018,14.0357,15.5242,18.3848,19.6977,19.6977,19.2354,17.4929,16.4012,16.2788,17.0294,17.8045,18.6011,17.8045,17.0294,15.5563,13.4536,10.6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3178,12.3693,13.4536,17.4642,22.0907,26.2488,30.8869,32.8024,33.9411,33.4215,29.6816,24.1868,18.868,13.4536,9.8489,9.2195,12.53,16.2788,19.105,20.6155,20.2485,20.6155,21.587,24.0208,26.3059,29.6142
LEFT,left,1778971561506,134.3577,5.0,16.4924,21.8403,25.2982,29.1548,30.4631,30.8869,30.5287,28.0179,26.4008,22.2036,18.0278,14.3178,12.3693,13.0384,13.6015,14.3178,16.1245,18.0278,19.7231,20.5913,20.1246,19.3132,17.72,15.8114,13.9284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2788,11.4018,6.4031,5.0,6.4031,9.2195,12.8062,16.4012,19.2094,22.0227,24.0832,25.4558,26.8701,27.5862,26.8701,26.1725,26.2488,25.6125,26.6271,26.6271,25.807,24.2074,21.2603,16.2788,11.4018,6.0828
LEFT,right,1778971561659,134.3577,5.0,27.5862,24.8395,20.2485,15.6525,13.1529,11.1803,12.2066,12.8062,16.5529,18.0278,19.9249,20.6155,20.6155,19.6469,17.2627,15.1327,13.0,11.4018,10.7703,12.53,12.2066,12.8062,12.2066,11.4018,10.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5602,13.9284,16.2788,19.3132,25.1794,29.0689,32.7567,34.5398,35.3553,33.6006,29.8329,24.7588,18.3848,11.4018,6.0828,6.4031,11.4018,16.0312,19.0263,22.0227,23.1948,23.7697,24.6982,26.4197,27.2029,30.4795
LEFT,left,1778971561719,134.3577,5.0,16.5529,19.7231,22.4722,25.5539,26.4197,26.8328,26.4008,23.7697,20.6155,17.4642,13.4164,11.4018,9.434,10.198,11.0,12.1655,15.2971,16.2788,17.2627,17.1172,16.0,15.0,13.0384,10.0499,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3776,18.0278,13.4164,8.9443,4.1231,3.1623,7.2801,13.3417,18.4391,22.2036,26.0192,29.0172,31.1448,31.257,30.5941,28.4429,26.4764,25.318,23.0868,21.0238,19.0263,17.1172,14.5602,11.1803,9.2195,8.544
LEFT,right,1778971561855,134.3577,5.0,26.0768,23.7065,20.6155,17.4642,15.0,14.5602,14.4222,15.5563,18.0278,20.1246,20.6155,20.6155,20.6155,18.7883,15.8114,13.3417,12.0,12.3693,13.9284,15.2315,16.1555,16.1555,14.8661,13.3417,12.3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1655,10.6301,12.0416,16.1555,20.6155,25.0,30.0167,32.8938,33.7343,32.1403,30.0,25.0799,20.0998,14.0357,8.2462,6.7082,10.0499,14.8661,18.7883,21.9545,24.1868,25.807,27.0185,28.2843,29.7321,30.6105
LEFT,left,1778971561929,134.3577,5.0,17.2047,20.8087,23.6008,25.6125,26.9072,26.8701,26.2488,23.6008,20.8087,16.6433,12.8062,10.6301,8.9443,10.0,11.1803,12.6491,14.5602,16.4924,16.2788,17.0294,16.0312,14.1421,12.1655,9.2195,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8494,15.0,9.8995,6.7082,7.2801,10.0,13.4536,18.3848,22.6274,25.4951,28.4253,30.8058,31.0644,31.9061,30.0167,28.3019,27.4591,25.807,24.8395,24.0832,22.6716,20.5183,17.6918,13.6015,10.2956,8.0623
LEFT,right,1778971562067,134.3577,5.0,28.0179,27.6586,24.0832,21.6333,18.7883,17.4642,17.0,17.4642,17.8885,18.868,20.0,19.2094,19.2094,15.6205,12.7279,9.2195,8.0623,8.2462,10.2956,12.53,14.3178,15.2315,14.5602,14.3178,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9284,11.7047,12.53,18.0278,23.7697,30.8707,34.6699,38.9487,39.6989,37.4433,33.121,26.9258,19.3132,10.2956,5.099,8.6023,16.1555,21.1896,25.632,27.5136,28.1603,28.4429,27.074,27.1662,27.8927,29.1548
LEFT,left,1778971562148,134.3577,5.0,18.3848,22.1359,24.6982,26.9258,28.6356,28.178,28.3019,25.807,22.8035,18.6011,14.4222,10.7703,9.0,8.544,10.0,13.4536,14.4222,17.2047,18.6011,19.8494,20.5183,19.2094,16.6433,14.7648,12.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1108,13.1529,7.0711,3.6056,5.099,11.1803,16.5529,21.0238,25.0799,28.7924,30.3645,32.28,32.0156,32.0156,29.8329,28.1603,26.5707,25.0799,24.5967,23.3238,22.4722,20.2485,15.8114,11.4018,6.4031,4.4721
LEFT,right,1778971562283,134.3577,5.0,29.5466,26.9258,24.0416,21.3776,18.0,16.2788,16.1555,15.2643,16.2788,17.6918,17.8045,16.2788,14.2127,12.8062,8.6023,5.3852,5.3852,7.8102,11.3137,13.4536,14.4222,15.2315,14.3178,14.0357,12.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0499,9.2195,11.4018,15.5242,21.095,25.4951,29.8329,32.7567,34.0147,32.28,28.4429,23.1948,17.2627,11.1803,9.434,12.0416,16.7631,20.6155,23.2594,25.9422,25.5539,25.807,26.9072,26.2488,28.8444,30.0167
LEFT,left,1778971562351,134.3577,5.0,21.4009,25.0,25.807,26.6271,26.9258,26.4197,24.5967,21.0238,18.3576,15.2643,11.3137,9.434,10.198,10.0499,11.0454,12.3693,13.6015,14.5602,15.5242,16.2788,16.1245,15.0333,14.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4165,14.8661,9.4868,6.0828,3.6056,7.0711,12.3693,18.4391,22.2036,26.0768,29.0,31.0644,32.1403,32.249,30.4138,27.2947,26.3059,24.0832,22.0,20.025,17.0294,14.1421,9.4868,7.0711,6.0,9.8489
LEFT,right,1778971562484,134.3577,5.0,29.1548,25.02,20.2237,18.0278,15.8114,14.2127,15.2315,16.2788,18.0,19.105,20.0998,18.1108,18.1108,15.0333,11.0,6.0828,3.6056,6.3246,9.8489,13.9284,16.2788,17.1172,17.0294,16.1245,14.5602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6491,10.8167,13.0384,17.8885,24.0832,29.2062,34.4819,38.2753,39.0512,37.3363,34.0588,29.0,23.0,15.1327,8.9443,8.2462,11.7047,18.0278,22.2036,24.8395,27.5862,28.4253,29.6816,29.9666,30.6757,31.7805
